year;month;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
1980;9;2,56;17,74;19,29;21,05;23,31;18,52;8,4;1,57;0,89;0,77;3,28;15,05;12,52;6,42;4,03;5,68;5,43;3,58;10,4;22,34;27,54;29,04;24,61;19,18;13,13;12,52;15,52;11,8;24,82;20,5;
1980;10;10,34;6,26;14,37;14,15;7,86;2,94;2,17;2,68;2,11;1,73;1,63;1,17;3,19;2,89;1,98;1,55;1,19;0,9;2,74;4,93;4,66;10,92;8,06;4,23;3,54;3,28;1,84;0,66;0,78;2,54;3,89
1980;11;5,44;7,87;11,53;18,96;14,37;10,45;6,26;4,45;4,28;4,14;3,88;3,88;3,83;2,43;1,47;1,09;1,09;1,07;0,89;0,54;0,15;0,15;0,1;0,08;1,055;1,74;0,27;0,1;0,08;0,08;
1980;12;0,08;0,08;0,08;0,08;0,07;0,07;0,07;0,07;0,05;0,04;0,04;0,06;0,1;0,15;0,13;0,08;0,07;0,07;0,07;0,05;0,02;0,02;0,02;0,02;0,05;0,1;0,08;0,07;0,06;0,05;0,05
1981;1;0,06;0,07;0,15;0,08;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,04;0,04;0,04;0,04;0,04;0,04;0,04;0,04;0,03;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,03;0,05;0,04
1981;2;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,04;0,04;0,04;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,05;0,08;0,08;0,02;;;
1981;3;0,01;0,01;0,01;0,02;0,05;0,1;0,08;0,08;0,07;0,07;0,06;0,06;0,05;0,05;0,05;0,07;0,07;0,07;0,04;0,03;0,04;0,09;0,14;0,15;0,15;0,1;0,08;0,08;0,08;0,106;0,132
1981;4;0,16;0,25;0,35;0,3;0,25;0,25;1,8;3,1;0,4;0,39;0,3;0,18;0,09;0,132;0,27;0,47;0,61;0,69;0,76;0,59;0,58;0,67;0,61;0,4;0,3;0,36;4,5;0,8;0,84;0,87;
1981;5;0,86;0,98;1,28;3,03;5,48;6,629;11,09;12,1;9,39;9,812;12,1;11,4;9,81;7,93;7,04;5,38;3,99;3,7;7,24;11,5;8,92;6,34;3,76;1,36;1,78;3,028;8,34;8,738;9,137;9,536;9,935
1981;6;10,33;10,73;11,13;11,53;11,92;12,32;12,72;13,12;13,52;13,92;14,32;14,72;15,12;15,52;12,57;10,65;8,7;8,7;5,58;4,49;3,99;3,94;4,01;2,1;3,09;3,06;9,61;10,2;11,6;14,4;
1981;7;12,67;15,75;16,09;12,1;11,8;4,26;2,71;11,55;12,1;8,09;3,84;3,13;2,38;2,05;3,09;14,96;16,65;14,72;12,21;11,21;8,5;5,09;1,47;3,29;6,75;11,67;12;5,44;2,49;1,12;0,91
1981;8;0,68;0,58;0,54;0,31;0,24;0,23;0,85;0,8;0,56;0,39;0,77;7,2;7,8;7,6;2,41;5,3;5,8;14,06;16,65;14,27;8,98;6,05;5,29;3,71;2,62;2,29;2,08;2,08;3,29;2,8;7,2
1981;9;31,3;8,12;14,5;13,25;13,02;15,64;17,31;15,52;10,79;9,19;5,91;5,65;2,9;3,51;8,19;17,53;9,3;2,77;0,97;0,71;0,67;0,61;0,46;0,36;0,18;0,79;1,17;1,85;2,29;2,46;
1981;10;3,34;2,8;5,7;5,7;3,91;5,7;1,09;1,69;5,6;5,6;5,6;19,62;7;16,65;18,63;17,75;10,4;2,15;2,56;7,5;5,18;3,79;7,74;13,6;16,09;16,52;18,9;16,09;17,97;24,08;6,6
1981;11;19,95;6,28;3,71;3,13;8,37;6,25;3,62;1,27;12,67;11,09;4;6,4;9,39;8,59;7,13;5,95;2,5;1,09;0,89;0,82;0,61;0,58;0,58;0,84;0,99;0,88;0,72;0,71;0,51;1,99;
1981;12;1,74;2,18;6,73;1,84;3;1,88;1,46;1,32;1,11;0,66;0,28;0,28;0,28;0,28;0,23;0,21;0,23;0,18;0,15;0,15;0,15;0,15;0,15;0,15;0,15;0,15;0,15;0,24;0,15;0,15;0,15
1982;1;0,49;0,89;0,34;0,27;0,15;0,15;0,3;0,99;1,13;1,01;0,66;0,4;0,4;0,4;0,25;0,15;0,15;0,15;0,14;0,14;0,11;0,11;0,1;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08
1982;2;0,08;0,08;0,08;0,15;0,13;0,13;0,11;0,1;0,08;0,08;0,08;0,08;0,08;0,07;0,06;0,06;0,06;0,06;0,15;0,13;0,08;0,08;0,08;0,07;0,07;0,07;0,07;0,07;;;
1982;3;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,06;0,06;0,06;0,06;0,06;0,06;0,06;0,06;0,06;0,06;0,07;0,06;0,06;0,06;0,06;0,06;0,06
1982;4;0,06;0,06;0,06;0,06;0,21;0,1;0,08;0,1;0,12;0,08;0,08;0,11;0,16;0,26;0,28;0,32;0,28;0,21;0,11;0,11;0,12;0,18;0,11;0,08;0,08;0,06;0,06;0,09;0,14;0,1;
1982;5;0,06;0,27;0,18;0,07;0,38;0,79;1,05;0,52;0,31;0,15;0,13;0,16;0,23;0,37;0,9;0,36;0,38;0,4;0,68;1,36;1,12;0,86;0,61;1,11;1,046;0,983;0,92;0,4;0,49;0,95;1,41
1982;6;0,58;0,99;5,02;9,05;2,65;2,385;2,12;1,46;1,366;1,273;1,18;2,53;3,88;10,09;11,2;9,95;10,02;11,5;16,87;14,05;8,86;3,68;2,95;3,12;2,48;2,38;0,55;0,36;0,28;0,15;
1982;7;0,14;0,13;0,13;0,13;0,3;0,15;0,11;0,11;0,11;0,1;0,08;0,08;1,41;1,78;4,55;3,37;2,62;1,44;0,78;0,61;0,34;0,3;0,1;0,3;0,3;0,3;0,09;0,08;0,24;0,3;0,3
1982;8;0,11;0,14;0,18;0,34;1,22;4,72;5,12;3,87;1,6;1,745;1,89;2,035;2,18;0,58;0,56;0,39;0,25;0,15;0,11;0,21;0,16;0,1;0,09;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,11
1982;9;0,54;0,28;0,21;0,28;0,15;0,15;0,21;0,08;0,15;0,15;0,15;0,15;0,15;1,09;1,09;1,26;1,132;1,46;2,8;5,7;14,39;7,16;4,99;2,745;1,74;6,73;4,39;3,557;2,33;2,35;
1982;10;2,99;2,8;2,48;3,34;4,89;5,3;4,24;3,49;14,93;16,64;8,7;7,02;15,95;2,41;3,13;5,77;4,86;1,41;0,95;0,43;9,365;18,3;11,09;7,02;7,18;13,67;17,5;12,67;7,91;4,77;3,54
1982;11;3,37;9;7,02;5,28;18,3;8,18;1,22;0,91;0,72;0,52;0,48;0,4;0,35;0,28;0,28;0,28;0,28;0,28;0,2;0,13;0,1;0,07;0,18;0,87;0,74;0,5;0,23;0,14;0,14;0,14;
1982;12;0,1;0,09;0,09;0,11;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,07;0,07;0,07;0,07;0,07;0,07;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05
1983;1;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,05;0,04;0,04;0,04;0,04;0,04;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02
1983;2;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;;;
1983;3;0,05;0,05;0,05;0,06;0,07;0,08;0,08;0,08;0,08;0,1;0,11;0,11;0,11;0,15;0,15;0,15;0,15;0,15;0,15;0,15;0,15;0,08;0,08;0,08;0,08;0,08;0,08;0,05;0,05;0,05;0,05
1983;4;0,02;0,02;0,02;0,02;0,04;0,05;0,05;0,02;0,02;0,02;0,02;0,02;0,05;0,02;0,02;0,04;0,05;0,05;0,05;0,05;0,02;0,02;0,02;0,02;0,02;0,02;0,05;0,07;0,13;0,18;
1983;5;2,9;2,43;1,27;0,27;0,15;0,1;0,08;0,06;0,05;0,04;0,04;0,04;0,03;0,15;0,15;0,08;0,15;0,24;0,36;0,56;0,53;1,27;0,82;0,69;0,87;0,58;1,16;2,29;2;1,09;2,06
1983;6;2,35;2,52;6,92;6,05;3,71;2,62;1,55;2,73;3,22;1,78;1,09;2,41;2,12;3,32;3,45;2,43;1,33;0,72;0,61;0,58;0,58;0,21;0,21;0,21;0,15;0,15;0,15;0,15;0,15;0,15;
